GO_Term,AUROC,From_Level,AUROC_difference,Ones,Zeros,Size,TL,Balance,Ontology,Frozen,LR,Data,Time
GO:0017076,0.5855,2,-0.1026,182,183,365,1,0.9973,mf,0,1.00E-05,Trunc,1.3532
GO:0004721,0.6415,2,-0.1344,245,237,482,1,0.9834,mf,0,1.00E-05,Trunc,1.5795
GO:0004674,0.9532,2,0.1388,435,427,862,1,0.9907,mf,0,1.00E-05,Trunc,2.3267
GO:0030554,0.6219,2,-0.073,49,55,104,1,0.9423,mf,0,1.00E-05,Trunc,0.7956
GO:0016788,0.6397,3,-0.2275,1357,1337,2694,1,0.9926,mf,0,1.00E-05,Trunc,46.9895
GO:0016772,0.7083,3,-0.0098,1919,1884,3803,1,0.9908,mf,0,1.00E-05,Trunc,27.1377
GO:0019899,0.6744,3,-0.1063,1763,1743,3506,1,0.9943,mf,0,1.00E-05,Trunc,7.8041
GO:0043169,0.6699,3,-0.0034,1121,1112,2233,1,0.996,mf,0,1.00E-05,Trunc,32.199
GO:0043168,0.7261,3,-0.125,1196,1226,2422,1,0.9876,mf,0,1.00E-05,Trunc,5.6277
GO:1901265,0.6983,3,-0.0022,1132,1128,2260,1,0.9982,mf,0,1.00E-05,Trunc,28.7682
GO:1901363,0.805,3,0.0989,282,285,567,1,0.9947,mf,0,1.00E-05,Trunc,1.8856
GO:0042578,0.7646,3,0.0343,663,656,1319,1,0.9947,mf,0,1.00E-05,Trunc,13.9573
GO:0016773,0.7488,3,-0.0228,509,524,1033,1,0.9855,mf,0,1.00E-05,Trunc,7.1301
GO:0016301,0.7489,3,-0.0215,377,382,759,1,0.9934,mf,0,1.00E-05,Trunc,2.1241
GO:0019900,0.6639,3,-0.1842,640,634,1274,1,0.9953,mf,0,1.00E-05,Trunc,7.0667
GO:0046872,0.6732,3,-0.1987,79,75,154,1,0.974,mf,0,1.00E-05,Trunc,0.8802
GO:0035639,0.7299,3,0.1148,467,472,939,1,0.9947,mf,0,1.00E-05,Trunc,5.6109
GO:0000166,0.6987,3,-0.031,1130,1130,2260,1,1,mf,0,1.00E-05,Trunc,6.7059
GO:0016791,0.6933,3,-0.0509,150,157,307,1,0.9772,mf,0,1.00E-05,Trunc,4.6975
GO:0004672,0.9263,3,0.1263,1072,1097,2169,1,0.9885,mf,0,1.00E-05,Trunc,5.1182
GO:0019901,0.6501,3,-0.1479,74,73,147,1,0.9932,mf,0,1.00E-05,Trunc,0.8883
GO:0046914,0.6793,3,-0.2257,34,34,68,1,1,mf,0,1.00E-05,Trunc,0.8183
GO:0032553,0.6999,3,-0.2147,321,310,631,1,0.9826,mf,0,1.00E-05,Trunc,3.9818
GO:0017076,0.7102,3,-0.1947,182,183,365,1,0.9973,mf,0,1.00E-05,Trunc,1.6124
GO:0004721,0.8284,3,0.1975,71,71,142,1,1,mf,0,1.00E-05,Trunc,2.0218
GO:0004674,0.9453,3,0.2376,435,427,862,1,0.9907,mf,0,1.00E-05,Trunc,2.3164
GO:1990782,0.6428,3,-0.1549,12,11,23,1,0.9565,mf,0,1.00E-05,Trunc,0.6163
GO:0008270,0.6217,3,-0.1863,15,17,32,1,0.9375,mf,0,1.00E-05,Trunc,1.5673
GO:0030554,0.7239,3,-0.2338,33,39,72,1,0.9167,mf,0,1.00E-05,Trunc,2.7236
GO:0042578,0.8796,4,0.0124,663,656,1319,1,0.9947,mf,0,1.00E-05,Trunc,3.4337
GO:0016773,0.9144,4,0.1963,509,524,1033,1,0.9855,mf,0,1.00E-05,Trunc,2.8428
GO:0016301,0.9123,4,0.1316,377,382,759,1,0.9934,mf,0,1.00E-05,Trunc,2.2707
GO:0019900,0.6617,4,-0.0116,640,634,1274,1,0.9953,mf,0,1.00E-05,Trunc,4.6817
GO:0046872,0.7273,4,-0.1238,98,103,201,1,0.9751,mf,0,1.00E-05,Trunc,1.1957
GO:0035639,0.8589,4,0.1528,467,472,939,1,0.9947,mf,0,1.00E-05,Trunc,3.0676
GO:0016791,0.8963,4,0.166,150,157,307,1,0.9772,mf,0,1.00E-05,Trunc,1.2326
GO:0004672,0.9437,4,0.1721,111,115,226,1,0.9823,mf,0,1.00E-05,Trunc,1.0585
GO:0019901,0.6768,4,-0.0936,74,73,147,1,0.9932,mf,0,1.00E-05,Trunc,1.2193
GO:0046914,0.6921,4,-0.156,39,43,82,1,0.9512,mf,0,1.00E-05,Trunc,0.7539
GO:0032553,0.8581,4,-0.0138,321,310,631,1,0.9826,mf,0,1.00E-05,Trunc,2.032
GO:0017076,0.8501,4,0.235,182,183,365,1,0.9973,mf,0,1.00E-05,Trunc,1.4442
GO:0004721,0.9218,4,0.1921,73,76,149,1,0.9799,mf,0,1.00E-05,Trunc,1.7219
GO:0004674,0.9787,4,0.2345,47,48,95,1,0.9895,mf,0,1.00E-05,Trunc,0.7655
GO:0032555,0.8588,4,-0.0462,29,28,57,1,0.9825,mf,0,1.00E-05,Trunc,0.9298
GO:0030554,0.7755,4,-0.1391,39,43,82,1,0.9512,mf,0,1.00E-05,Trunc,1.4017
GO:0016791,0.9104,5,0.0432,150,157,307,1,0.9772,mf,0,1.00E-05,Trunc,1.3395
GO:0004672,0.958,5,0.2399,435,439,874,1,0.9954,mf,0,1.00E-05,Trunc,2.9025
GO:0019901,0.6241,5,-0.1566,74,73,147,1,0.9932,mf,0,1.00E-05,Trunc,1.0744
GO:0046914,0.5939,5,-0.0794,614,617,1231,1,0.9976,mf,0,1.00E-05,Trunc,13.2806
GO:0032553,0.8455,5,-0.0056,321,310,631,1,0.9826,mf,0,1.00E-05,Trunc,2.055
GO:0017076,0.8165,5,0.116,182,183,365,1,0.9973,mf,0,1.00E-05,Trunc,1.5797
GO:0004721,0.9284,5,0.2223,68,70,138,1,0.9855,mf,0,1.00E-05,Trunc,0.8784
GO:0004674,0.9858,5,0.2555,178,180,358,1,0.9944,mf,0,1.00E-05,Trunc,1.468
GO:1990782,0.6233,5,-0.1483,11,10,21,1,0.9524,mf,0,1.00E-05,Trunc,0.6062
GO:0008270,0.6262,5,-0.1442,303,300,603,1,0.995,mf,0,1.00E-05,Trunc,2.7384
GO:0032555,0.8521,5,0.004,18,19,37,1,0.973,mf,0,1.00E-05,Trunc,0.9034
GO:0030554,0.7951,5,-0.0768,43,48,91,1,0.9451,mf,0,1.00E-05,Trunc,1.0225
GO:0004721,0.924,6,0.0568,245,237,482,1,0.9834,mf,0,1.00E-05,Trunc,2.1378
GO:0004674,0.983,6,0.2649,435,427,862,1,0.9907,mf,0,1.00E-05,Trunc,2.8322
GO:1990782,0.6106,6,-0.1701,60,57,117,1,0.9744,mf,0,1.00E-05,Trunc,1.0002
GO:0008270,0.6778,6,0.0045,374,367,741,1,0.9906,mf,0,1.00E-05,Trunc,2.2409
GO:0032555,0.8511,6,0,179,181,360,1,0.9944,mf,0,1.00E-05,Trunc,2.0352
GO:0030554,0.7839,6,0.0834,209,205,414,1,0.9903,mf,0,1.00E-05,Trunc,1.7195
GO:0016787,0.7276,2,-0.1466,3660,3662,7322,1,0.9997,mf,0,1.00E-05,Trunc,125.0245
GO:0016740,0.7428,2,-0.0111,4339,4322,8661,1,0.998,mf,0,1.00E-05,Trunc,22.8269
GO:0140096,0.7378,2,-0.0867,3225,3217,6442,1,0.9988,mf,0,1.00E-05,Trunc,20.439
GO:0005515,0.5585,2,-0.2995,1754,1734,3488,1,0.9943,mf,0,1.00E-05,Trunc,16.2969
GO:0043167,0.605,2,-0.2551,2773,2754,5527,1,0.9966,mf,0,1.00E-05,Trunc,62.7224
GO:0097367,0.5749,2,-0.1563,1130,1121,2251,1,0.996,mf,0,1.00E-05,Trunc,25.4434
GO:0097159,0.7288,2,0.0684,5262,5302,10564,1,0.9962,mf,0,1.00E-05,Trunc,79.0499
GO:0036094,0.6149,2,-0.0982,1637,1610,3247,1,0.9917,mf,0,1.00E-05,Trunc,55.0471
GO:0016788,0.6974,2,-0.0371,1380,1370,2750,1,0.9964,mf,0,1.00E-05,Trunc,48.3808
GO:0016772,0.7737,2,0.088,1956,1944,3900,1,0.9969,mf,0,1.00E-05,Trunc,8.6053
GO:0019899,0.605,2,-0.2323,468,464,932,1,0.9957,mf,0,1.00E-05,Trunc,2.5013
GO:0043169,0.5648,2,-0.3107,1187,1217,2404,1,0.9875,mf,0,1.00E-05,Trunc,41.9915
GO:0043168,0.6266,2,-0.0616,1313,1295,2608,1,0.9931,mf,0,1.00E-05,Trunc,34.478
GO:1901265,0.6043,2,-0.0879,1175,1177,2352,1,0.9991,mf,0,1.00E-05,Trunc,41.0278
GO:1901363,0.6207,2,-0.0431,306,313,619,1,0.9887,mf,0,1.00E-05,Trunc,1.8439
GO:0042578,0.8094,2,0.0875,682,686,1368,1,0.9971,mf,0,1.00E-05,Trunc,24.3473
GO:0016773,0.8175,2,0.0623,524,538,1062,1,0.9868,mf,0,1.00E-05,Trunc,2.7456
GO:0016301,0.8037,2,-0.0913,406,405,811,1,0.9988,mf,0,1.00E-05,Trunc,2.2489
GO:0019900,0.636,2,-0.2871,196,196,392,1,1,mf,0,1.00E-05,Trunc,1.5552
GO:0046872,0.5947,2,-0.3237,77,76,153,1,0.9935,mf,0,1.00E-05,Trunc,4.0207
GO:0035639,0.6937,2,0.0264,646,641,1287,1,0.9961,mf,0,1.00E-05,Trunc,5.0444
GO:0000166,0.6092,2,-0.0462,1181,1171,2352,1,0.9957,mf,0,1.00E-05,Trunc,9.4473
GO:0016791,0.7589,2,-0.0469,160,165,325,1,0.9846,mf,0,1.00E-05,Trunc,7.1792
GO:0004672,0.8862,2,0.1617,106,106,212,1,1,mf,0,1.00E-05,Trunc,1.0255
GO:0046914,0.6168,2,-0.3399,30,34,64,1,0.9375,mf,0,1.00E-05,Trunc,1.1358
GO:0032553,0.6557,2,0.0252,247,260,507,1,0.9744,mf,0,1.00E-05,Trunc,10.1388
GO:0017076,0.6047,2,-0.11,178,180,358,1,0.9944,mf,0,1.00E-05,Trunc,1.3269
GO:0004721,0.6581,2,-0.1273,263,262,525,1,0.9981,mf,0,1.00E-05,Trunc,2.0495
GO:0004674,0.9203,2,0.1779,44,46,90,1,0.9778,mf,0,1.00E-05,Trunc,0.7603
GO:0030554,0.6163,2,-0.1593,39,42,81,1,0.963,mf,0,1.00E-05,Trunc,1.1167
GO:0016788,0.6715,3,-0.2027,1380,1370,2750,1,0.9964,mf,0,1.00E-05,Trunc,26.9239
GO:0016772,0.8708,3,0.1169,1956,1944,3900,1,0.9969,mf,0,1.00E-05,Trunc,8.6778
GO:0019899,0.7249,3,-0.0996,1746,1733,3479,1,0.9963,mf,0,1.00E-05,Trunc,7.8199
GO:0043169,0.5719,3,-0.2861,1187,1217,2404,1,0.9875,mf,0,1.00E-05,Trunc,10.6456
GO:0043168,0.6662,3,-0.1939,1313,1295,2608,1,0.9931,mf,0,1.00E-05,Trunc,5.9988
GO:1901265,0.5084,3,-0.2228,1175,1177,2352,1,0.9991,mf,0,1.00E-05,Trunc,13.7767
GO:1901363,0.7164,3,0.056,306,313,619,1,0.9887,mf,0,1.00E-05,Trunc,2.0655
GO:0042578,0.8283,3,0.1152,682,686,1368,1,0.9971,mf,0,1.00E-05,Trunc,7.828
GO:0016773,0.9,3,0.1655,524,538,1062,1,0.9868,mf,0,1.00E-05,Trunc,4.6296
GO:0016301,0.8747,3,0.189,406,405,811,1,0.9988,mf,0,1.00E-05,Trunc,5.7274
GO:0019900,0.7091,3,-0.1282,636,624,1260,1,0.9905,mf,0,1.00E-05,Trunc,7.6409
GO:0046872,0.6764,3,-0.1991,78,78,156,1,1,mf,0,1.00E-05,Trunc,2.3243
GO:0035639,0.7357,3,0.0475,648,653,1301,1,0.9962,mf,0,1.00E-05,Trunc,3.2408
GO:0000166,0.73,3,0.0378,30,33,63,1,0.9524,mf,0,1.00E-05,Trunc,1.2769
GO:0016791,0.805,3,0.1412,160,165,325,1,0.9846,mf,0,1.00E-05,Trunc,1.2688
GO:0004672,0.9378,3,0.2159,123,120,243,1,0.9877,mf,0,1.00E-05,Trunc,1.0979
GO:0019901,0.7012,3,-0.054,71,69,140,1,0.9857,mf,0,1.00E-05,Trunc,0.8747
GO:0046914,0.6887,3,-0.2063,33,40,73,1,0.9041,mf,0,1.00E-05,Trunc,0.7523
GO:0004721,0.8333,3,0.166,263,262,525,1,0.9981,mf,0,1.00E-05,Trunc,2.0057
GO:0004674,0.9607,3,0.3053,43,48,91,1,0.9451,mf,0,1.00E-05,Trunc,0.7873
GO:0008270,0.6951,3,-0.0294,17,19,36,1,0.9444,mf,0,1.00E-05,Trunc,0.7852
GO:0042578,0.9042,4,0.03,682,686,1368,1,0.9971,mf,0,1.00E-05,Trunc,3.4917
GO:0016773,0.9163,4,0.1624,524,538,1062,1,0.9868,mf,0,1.00E-05,Trunc,2.8956
GO:0016301,0.9076,4,0.0831,406,405,811,1,0.9988,mf,0,1.00E-05,Trunc,2.4065
GO:0019900,0.7011,4,-0.1569,636,624,1260,1,0.9905,mf,0,1.00E-05,Trunc,7.3059
GO:0046872,0.6804,4,-0.1797,99,100,199,1,0.995,mf,0,1.00E-05,Trunc,1.1879
GO:0035639,0.7706,4,0.1102,730,713,1443,1,0.9882,mf,0,1.00E-05,Trunc,3.739
GO:0016791,0.9092,4,0.1961,160,165,325,1,0.9846,mf,0,1.00E-05,Trunc,1.2784
GO:0004672,0.9437,4,0.2092,129,126,255,1,0.9882,mf,0,1.00E-05,Trunc,1.6333
GO:0019901,0.681,4,-0.0047,71,69,140,1,0.9857,mf,0,1.00E-05,Trunc,0.8738
GO:0046914,0.6948,4,-0.1425,30,33,63,1,0.9524,mf,0,1.00E-05,Trunc,0.7416
GO:0032553,0.7669,4,-0.1086,301,307,608,1,0.9901,mf,0,1.00E-05,Trunc,1.8285
GO:0017076,0.7647,4,0.0765,178,180,358,1,0.9944,mf,0,1.00E-05,Trunc,1.479
GO:0004721,0.9153,4,0.2231,74,73,147,1,0.9932,mf,0,1.00E-05,Trunc,1.0187
GO:0004674,0.9712,4,0.3074,49,48,97,1,0.9897,mf,0,1.00E-05,Trunc,0.8521
GO:0030554,0.6798,4,-0.2433,49,48,97,1,0.9897,mf,0,1.00E-05,Trunc,2.0482
GO:0016791,0.9159,5,0.0417,160,165,325,1,0.9846,mf,0,1.00E-05,Trunc,1.4744
GO:0004672,0.9555,5,0.2016,310,312,622,1,0.9968,mf,0,1.00E-05,Trunc,2.511
GO:0019901,0.6855,5,-0.139,71,69,140,1,0.9857,mf,0,1.00E-05,Trunc,1.0372
GO:0046914,0.4763,5,-0.3817,647,650,1297,1,0.9977,mf,0,1.00E-05,Trunc,23.5439
GO:0032553,0.7669,5,-0.0932,301,307,608,1,0.9901,mf,0,1.00E-05,Trunc,2.4297
GO:0017076,0.7486,5,0.0174,178,180,358,1,0.9944,mf,0,1.00E-05,Trunc,1.503
GO:0004721,0.9276,5,0.2672,76,75,151,1,0.9934,mf,0,1.00E-05,Trunc,0.9541
GO:0004674,0.9722,5,0.2591,130,134,264,1,0.9848,mf,0,1.00E-05,Trunc,1.1807
GO:1990782,0.5593,5,-0.1752,10,9,19,1,0.9474,mf,0,1.00E-05,Trunc,0.8106
GO:0008270,0.4651,5,-0.2206,310,321,631,1,0.9826,mf,0,1.00E-05,Trunc,3.9524
GO:0032555,0.7658,5,-0.0715,30,31,61,1,0.9836,mf,0,1.00E-05,Trunc,0.702
GO:0030554,0.7048,5,-0.1707,39,42,81,1,0.963,mf,0,1.00E-05,Trunc,1.4583
GO:0004721,0.9358,6,0.0616,254,262,516,1,0.9845,mf,0,1.00E-05,Trunc,1.9906
GO:0004674,0.9803,6,0.2264,431,425,856,1,0.993,mf,0,1.00E-05,Trunc,3.123
GO:1990782,0.615,6,-0.2095,53,47,100,1,0.94,mf,0,1.00E-05,Trunc,1.0645
GO:0008270,0.7069,6,-0.1511,408,396,804,1,0.9851,mf,0,1.00E-05,Trunc,2.4067
GO:0032555,0.7905,6,-0.0696,47,53,100,1,0.94,mf,0,1.00E-05,Trunc,1.0104
GO:0030554,0.7242,6,-0.007,236,244,480,1,0.9833,mf,0,1.00E-05,Trunc,1.9346
GO:0016787,0.5976,2,-0.2692,3699,3706,7405,1,0.9991,mf,0,1.00E-05,Trunc,18.3425
GO:0016740,0.743,2,-0.0145,4342,4301,8643,1,0.9953,mf,0,1.00E-05,Trunc,21.5536
GO:0140096,0.7464,2,-0.0719,3211,3182,6393,1,0.9955,mf,0,1.00E-05,Trunc,16.0298
GO:0005515,0.4967,2,-0.3432,1733,1705,3438,1,0.9919,mf,0,1.00E-05,Trunc,11.7725
GO:0043167,0.5655,2,-0.3037,2731,2735,5466,1,0.9993,mf,0,1.00E-05,Trunc,13.5748
GO:0097367,0.5563,2,-0.1651,1103,1112,2215,1,0.9959,mf,0,1.00E-05,Trunc,7.5752
GO:0097159,0.7385,2,0.0813,5274,5257,10531,1,0.9984,mf,0,1.00E-05,Trunc,168.042
GO:0036094,0.577,2,-0.1248,1649,1609,3258,1,0.9877,mf,0,1.00E-05,Trunc,9.6223
GO:0016788,0.5632,2,-0.2241,1408,1389,2797,1,0.9932,mf,0,1.00E-05,Trunc,6.2511
GO:0016772,0.7543,2,0.0817,1981,1943,3924,1,0.9903,mf,0,1.00E-05,Trunc,8.4781
GO:0019899,0.5191,2,-0.3242,455,468,923,1,0.9859,mf,0,1.00E-05,Trunc,2.7846
GO:0043169,0.5745,2,-0.3081,1214,1196,2410,1,0.9925,mf,0,1.00E-05,Trunc,5.4586
GO:0043168,0.6163,2,-0.0204,1274,1276,2550,1,0.9992,mf,0,1.00E-05,Trunc,38.0962
GO:1901265,0.6031,2,-0.0925,1184,1179,2363,1,0.9979,mf,0,1.00E-05,Trunc,21.6199
GO:1901363,0.5928,2,-0.0994,300,304,604,1,0.9934,mf,0,1.00E-05,Trunc,1.8031
GO:0042578,0.5961,2,-0.1267,686,694,1380,1,0.9942,mf,0,1.00E-05,Trunc,3.5516
GO:0016773,0.8084,2,0.077,527,529,1056,1,0.9981,mf,0,1.00E-05,Trunc,2.5502
GO:0016301,0.7726,2,-0.1486,396,410,806,1,0.9826,mf,0,1.00E-05,Trunc,2.2415
GO:0019900,0.5385,2,-0.3833,187,185,372,1,0.9946,mf,0,1.00E-05,Trunc,1.3591
GO:0046872,0.5775,2,-0.3438,86,81,167,1,0.9701,mf,0,1.00E-05,Trunc,0.9413
GO:0035639,0.6592,2,0.0895,492,480,972,1,0.9877,mf,0,1.00E-05,Trunc,11.2818
GO:0000166,0.5887,2,-0.1074,37,42,79,1,0.9367,mf,0,1.00E-05,Trunc,1.3159
GO:0016791,0.565,2,-0.2371,175,179,354,1,0.9887,mf,0,1.00E-05,Trunc,1.6302
GO:0004672,0.8402,2,0.127,107,109,216,1,0.9907,mf,0,1.00E-05,Trunc,1.0073
GO:0019901,0.5413,2,-0.3961,17,19,36,1,0.9444,mf,0,1.00E-05,Trunc,0.6655
GO:0046914,0.6225,2,-0.3334,36,39,75,1,0.96,mf,0,1.00E-05,Trunc,1.3181
GO:0032553,0.5742,2,-0.0125,9,10,19,1,0.9474,mf,0,1.00E-05,Trunc,0.6176
GO:0004721,0.6461,2,-0.1266,83,86,169,1,0.9822,mf,0,1.00E-05,Trunc,1.3951
GO:0004674,0.7608,2,0.005,44,44,88,1,1,mf,0,1.00E-05,Trunc,1.4353
GO:0008270,0.4919,2,-0.4843,19,17,36,1,0.9444,mf,0,1.00E-05,Trunc,2.2152
GO:0016788,0.6648,3,-0.202,1408,1389,2797,1,0.9932,mf,0,1.00E-05,Trunc,14.026
GO:0016772,0.8363,3,0.0788,1981,1943,3924,1,0.9903,mf,0,1.00E-05,Trunc,30.3111
GO:0019899,0.6838,3,-0.1345,1745,1700,3445,1,0.9869,mf,0,1.00E-05,Trunc,7.7401
GO:0043169,0.6734,3,-0.1665,1214,1196,2410,1,0.9925,mf,0,1.00E-05,Trunc,12.9939
GO:0043168,0.6716,3,-0.1976,1274,1276,2550,1,0.9992,mf,0,1.00E-05,Trunc,5.9369
GO:1901265,0.6217,3,-0.0997,1184,1179,2363,1,0.9979,mf,0,1.00E-05,Trunc,14.4554
GO:1901363,0.7217,3,0.0645,300,304,604,1,0.9934,mf,0,1.00E-05,Trunc,1.9462
GO:0042578,0.7682,3,0.0664,686,694,1380,1,0.9942,mf,0,1.00E-05,Trunc,3.3995
GO:0016773,0.8959,3,0.1086,527,529,1056,1,0.9981,mf,0,1.00E-05,Trunc,4.2922
GO:0016301,0.8682,3,0.1956,396,410,806,1,0.9826,mf,0,1.00E-05,Trunc,2.2111
GO:0019900,0.6408,3,-0.2025,628,621,1249,1,0.9944,mf,0,1.00E-05,Trunc,4.4943
GO:0046872,0.6692,3,-0.2134,80,80,160,1,1,mf,0,1.00E-05,Trunc,0.8266
GO:0035639,0.6324,3,-0.0043,492,480,972,1,0.9877,mf,0,1.00E-05,Trunc,2.5659
GO:0000166,0.712,3,0.0164,30,29,59,1,0.9831,mf,0,1.00E-05,Trunc,0.709
GO:0016791,0.7322,3,0.04,175,179,354,1,0.9887,mf,0,1.00E-05,Trunc,1.3286
GO:0004672,0.9544,3,0.2316,1123,1114,2237,1,0.996,mf,0,1.00E-05,Trunc,5.2962
GO:0019901,0.6191,3,-0.1123,67,66,133,1,0.9925,mf,0,1.00E-05,Trunc,0.8666
GO:0046914,0.6596,3,-0.2616,30,31,61,1,0.9836,mf,0,1.00E-05,Trunc,0.7126
GO:0032553,0.7444,3,-0.1774,254,262,516,1,0.9845,mf,0,1.00E-05,Trunc,1.8681
GO:0004721,0.8184,3,0.2487,88,84,172,1,0.9767,mf,0,1.00E-05,Trunc,0.9334
GO:0004674,0.9571,3,0.261,447,442,889,1,0.9944,mf,0,1.00E-05,Trunc,2.3888
GO:0008270,0.6333,3,-0.0799,11,12,23,1,0.9565,mf,0,1.00E-05,Trunc,1.1058
GO:0042578,0.8994,4,0.0326,686,694,1380,1,0.9942,mf,0,1.00E-05,Trunc,3.5863
GO:0016773,0.9305,4,0.173,527,529,1056,1,0.9981,mf,0,1.00E-05,Trunc,2.6884
GO:0016301,0.9149,4,0.0966,396,410,806,1,0.9826,mf,0,1.00E-05,Trunc,2.4146
GO:0019900,0.6493,4,-0.1906,628,621,1249,1,0.9944,mf,0,1.00E-05,Trunc,3.358
GO:0046872,0.6952,4,-0.174,108,106,214,1,0.9907,mf,0,1.00E-05,Trunc,1.1877
GO:0035639,0.7894,4,0.1322,492,480,972,1,0.9877,mf,0,1.00E-05,Trunc,2.692
GO:0016791,0.8807,4,0.1789,175,179,354,1,0.9887,mf,0,1.00E-05,Trunc,1.3315
GO:0004672,0.9623,4,0.175,113,112,225,1,0.9956,mf,0,1.00E-05,Trunc,1.8967
GO:0019901,0.6375,4,-0.0351,67,66,133,1,0.9925,mf,0,1.00E-05,Trunc,0.8662
GO:0046914,0.6716,4,-0.1717,47,53,100,1,0.94,mf,0,1.00E-05,Trunc,0.806
GO:0032553,0.7079,4,-0.1747,331,333,664,1,0.997,mf,0,1.00E-05,Trunc,2.0862
GO:0017076,0.7546,4,0.1179,179,181,360,1,0.9944,mf,0,1.00E-05,Trunc,1.4908
GO:0004721,0.9245,4,0.2289,80,80,160,1,1,mf,0,1.00E-05,Trunc,1.196
GO:0004674,0.9755,4,0.2833,39,42,81,1,0.963,mf,0,1.00E-05,Trunc,0.7416
GO:1990782,0.7031,4,-0.0197,10,9,19,1,0.9474,mf,0,1.00E-05,Trunc,0.6207
GO:0008270,0.6741,4,-0.0573,24,24,48,1,1,mf,0,1.00E-05,Trunc,0.6788
GO:0032555,0.7567,4,-0.1645,44,42,86,1,0.9767,mf,0,1.00E-05,Trunc,0.7559
GO:0030554,0.7391,4,-0.1827,44,42,86,1,0.9767,mf,0,1.00E-05,Trunc,2.0107
GO:0016791,0.9363,5,0.0695,175,179,354,1,0.9887,mf,0,1.00E-05,Trunc,1.4329
GO:0004672,0.9643,5,0.2068,312,318,630,1,0.9905,mf,0,1.00E-05,Trunc,2.3199
GO:0019901,0.5485,5,-0.2698,67,66,133,1,0.9925,mf,0,1.00E-05,Trunc,1.0767
GO:0046914,0.5626,5,-0.2773,656,650,1306,1,0.9954,mf,0,1.00E-05,Trunc,12.1407
GO:0032553,0.7439,5,-0.1253,331,333,664,1,0.997,mf,0,1.00E-05,Trunc,2.0898
GO:0017076,0.7451,5,0.0237,179,181,360,1,0.9944,mf,0,1.00E-05,Trunc,1.5199
GO:0004721,0.9422,5,0.285,89,87,176,1,0.9886,mf,0,1.00E-05,Trunc,0.9372
GO:0004674,0.9766,5,0.2748,129,126,255,1,0.9882,mf,0,1.00E-05,Trunc,1.5288
GO:1990782,0.5961,5,-0.1912,13,12,25,1,0.96,mf,0,1.00E-05,Trunc,0.6333
GO:0008270,0.5696,5,-0.103,319,318,637,1,0.9984,mf,0,1.00E-05,Trunc,1.9013
GO:0032555,0.7473,5,-0.096,40,44,84,1,0.9524,mf,0,1.00E-05,Trunc,0.8443
GO:0030554,0.7415,5,-0.1411,36,39,75,1,0.96,mf,0,1.00E-05,Trunc,1.1898
GO:0004721,0.9369,6,0.0701,245,257,502,1,0.9761,mf,0,1.00E-05,Trunc,2.0049
GO:0004674,0.9684,6,0.2109,447,442,889,1,0.9944,mf,0,1.00E-05,Trunc,2.8485
GO:1990782,0.5962,6,-0.2221,58,57,115,1,0.9913,mf,0,1.00E-05,Trunc,1.052
GO:0008270,0.7087,6,-0.1312,369,376,745,1,0.9906,mf,0,1.00E-05,Trunc,2.2921
GO:0032555,0.7832,6,-0.086,49,55,104,1,0.9423,mf,0,1.00E-05,Trunc,1.0194
GO:0030554,0.7602,6,0.0388,238,235,473,1,0.9937,mf,0,1.00E-05,Trunc,2.0236
GO:0003824,0.8686,1,,11175,13911,25086,0,0.8909,mf,0,0.0001,Orig,822.7853
GO:0005488,0.7113,1,,13188,11898,25086,0,0.9486,mf,0,0.0001,Orig,495.4783
GO:0016787,0.7988,2,,3445,21641,25086,0,0.2747,mf,0,0.0001,Orig,701.5252
GO:0016740,0.8387,2,,4444,20642,25086,0,0.3543,mf,0,0.0001,Orig,708.7265
GO:0140096,0.8379,2,,3241,21845,25086,0,0.2584,mf,0,0.0001,Orig,601.7578
GO:0005515,0.7198,2,,7330,17756,25086,0,0.5844,mf,0,0.0001,Orig,403.1624
GO:0043167,0.6612,2,,2446,22640,25086,0,0.195,mf,0,0.0001,Orig,571.0562
GO:0097367,0.6767,2,,1036,24050,25086,0,0.0826,mf,0,0.0001,Orig,677.1803
GO:0097159,0.6968,2,,5203,19883,25086,0,0.4148,mf,0,0.0001,Orig,250.3064
GO:0036094,0.7118,2,,1476,23610,25086,0,0.1177,mf,0,0.0001,Orig,662.6446
GO:0016788,0.7897,3,,1355,23731,25086,0,0.108,mf,0,0.0001,Orig,768.5534
GO:0016772,0.8463,3,,1880,23206,25086,0,0.1499,mf,0,0.0001,Orig,778.0432
GO:0019899,0.6947,3,,1759,23327,25086,0,0.1402,mf,0,0.0001,Orig,416.2544
GO:0043169,0.6611,3,,1342,23744,25086,0,0.107,mf,0,0.0001,Orig,632.0275
GO:0043168,0.7136,3,,1338,23748,25086,0,0.1067,mf,0,0.0001,Orig,677.4106
GO:1901265,0.7741,3,,1071,24015,25086,0,0.0854,mf,0,0.0001,Orig,753.3988
GO:1901363,0.6926,3,,1182,23904,25086,0,0.0942,mf,0,0.0001,Orig,758.7962
GO:0042578,0.8487,4,,696,24390,25086,0,0.0555,mf,0,0.0001,Orig,761.5314
GO:0016773,0.9275,4,,1397,23689,25086,0,0.1114,mf,0,0.0001,Orig,765.8325
GO:0016301,0.9218,4,,1519,23567,25086,0,0.1211,mf,0,0.0001,Orig,771.4722
GO:0019900,0.6672,4,,642,24444,25086,0,0.0512,mf,0,0.0001,Orig,766.2829
